Delta,Theta,Alpha,Beta
0.04428945396334727,0.14206053944933686,-0.030708732080938838,-0.0926407597814009
0.17660099227904594,-0.06275636028329507,-0.02475139963452916,-0.01976436230349181
0.17342467911444534,0.07611615715083567,0.09632606695706694,-0.018564140331070175
0.01156057454597983,0.10405131414752002,0.13483201458891306,-0.13190622728662862
-0.08313741227463255,-0.007948963944751199,0.07929636705681478,-0.20617870371882474
0.020586776040845207,0.009873163329424403,0.1723460238998041,-0.19107237285680861
0.10235479135374524,-0.11332348324441942,0.3669429397973971,-0.1004569224981422
0.04150116874168853,-0.17016446513612596,0.4043370277247588,-0.07612763595094281
-0.20439983674466056,-0.11779307064403746,0.2568084564600054,-0.030335823874037375
-0.14793206115109026,-0.12323643528276042,0.09278228974754402,0.025355243546803043
-0.12949944588752815,-0.15951940884480023,0.18186294741357537,0.002414439655725733
-0.16528475221539105,-0.0461597799851508,0.3928332016757145,-0.03546195658605953
0.01891615299209015,0.05241631504234334,0.4420261871121389,0.015697584361620064
0.10414700413962381,0.0682115451348979,0.34755256015942626,0.021817176300304233
0.09671752834107733,0.1337462821610618,0.4289123738271554,-0.03246589245501803
0.15757510634543018,0.18396879552372605,0.5250936844384858,0.0017430666867761968
0.05728330725665189,0.28024313884624147,0.34739181445683603,-0.019053784486294714
0.06856605640875572,0.3508979000368963,0.06725410594601636,-0.038674600152448925
-0.13420266652471619,0.23224367570299181,0.30186461334041753,-0.005697732052419897
-0.09655348317492222,-0.019867564105079533,0.3655739848774102,-0.033197601588795034
-0.03254165195780285,0.015337123824522542,0.4457146050327618,-0.05124098495982425
-0.03691658904411486,-0.024525674781500754,0.3754160083984914,-0.07545311142720848
-0.011469997103802606,0.02922242346461619,0.2517006930817378,-0.09558729191997066
0.04053402630974663,0.03624831985713594,0.21368166897162577,-0.1317501059684845
-0.0178865761074951,-0.11963856759463505,0.0648770152846696,-0.12910227516342127
-0.3549679680416855,-0.1305996578122076,-0.13431755491900554,-0.11556027135173068
-0.08187410168608336,-0.10464572461854371,-0.02983956097579265,-0.2179324346594939
-0.0673316056072368,0.11761719941980878,0.10917846789775039,-0.18437660463380087
0.10017626376033156,0.1290091538591529,0.07119253204769252,-0.1049009434623229
0.06195823500150126,-0.01236078665541773,0.014072672169038385,-0.06095331010234946
0.14652924923752522,0.08604434775340454,0.012845464291050502,-0.14046817052700658
0.29645668737209063,0.236556700521477,-0.06923432344425967,-0.23553598075493445
0.40566691873593824,0.1563196513257673,0.16041582257601142,-0.23167927651048034
0.25954396984754696,0.2121570080814543,0.22634813888896546,-0.1725751658352104
-0.1437209869458656,0.22826376672713256,-0.03225932811845983,-0.12248316394461858
0.22139640858021659,0.07429788958592426,0.0705887393055296,-0.05490505712330454
0.38143736975951903,0.10877196805260168,0.18508552569935932,-0.08860599353621164
0.20026275568132001,-0.002652666329211896,0.06023007329718819,-0.15376625691198637
0.20770020312447054,-0.18379545303010056,-0.06313282231001217,-0.12091913587393079
0.14709094121592536,0.004456919297515852,-0.16725446097402114,-0.13646414083968572
-0.0025614946456602736,0.19494572238554111,-0.2079460016671658,-0.21803082919603298
0.10082862298893841,0.1460257999469978,-0.06463773078476127,-0.19407835283520525
0.07332745702221466,0.04202061152754576,0.02667357262098899,-0.09961550642993056
0.07470357682865823,0.12905633428119828,0.22033434101445976,-0.09044396104692033
0.03365154825663124,0.18984091930886768,0.3081536163343023,-0.059672517837640694
0.25536395093118963,0.05779284689268851,0.22737034775598972,-0.05912717494054358
0.7483366401143379,0.7140087706952953,0.44128859232160883,-0.09767941373598149
1.2677300761484522,1.1896515166719672,0.764816346127783,-0.042985509575318825
1.3647540838245409,1.2897809235905515,0.7729815713254876,0.02753826865121894
1.306804448319832,1.0638788577424234,0.45287121962520566,0.018031822881268107
